date,close,index_close,r_qan,r_mkt,abret
2021-10-28,5.299,7430.4,-0.010885993388198179,-0.0024598274394804776,-0.008007887782058217
2021-10-29,5.183,7323.7,-0.022134084303055745,-0.014464028331426348,-0.005409694252443847
2021-11-01,5.338,7370.8,0.029467011774763074,0.006410583728614583,0.0221135128552514
2021-11-02,5.347,7324.3,0.0016846049842620392,-0.006328661281818526,0.009025229531196603
2021-11-03,5.386,7392.7,0.007267338422812797,0.00929543962885404,-0.003413706889464529
2021-11-04,5.483,7428.0,0.017849402032503958,0.004763616664854808,0.01239560261325598
2021-11-05,5.444,7456.9,-0.007138311632691519,0.0038831347626935298,-0.011576516346779697
2021-11-08,5.667,7452.2,0.040145792398262437,-0.0006304874413203265,0.040913839851579425
2021-11-09,5.657,7434.2,-0.0017661608264634143,-0.0024183158819290895,0.0010640631390106342
2021-11-10,5.531,7423.9,-0.022525085348477747,-0.0013864493643094278,-0.020885071163754255
2021-11-11,5.454,7381.9,-0.014019346589144277,-0.005673467513915398,-0.007434457418374471
2021-11-12,5.473,7443.0,0.003477627738384337,0.00824293532609488,-0.0059894030729517565
2021-11-15,5.463,7470.1,-0.0018288227482003983,0.0036343925582045244,-0.005980114959931955
2021-11-16,5.415,7420.4,-0.008825208960626663,-0.006675421853897134,-0.0010846123073980718
2021-11-17,5.434,7369.9,0.003502630551202035,-0.006828826493920914,0.011420172283906613
2021-11-18,5.376,7379.2,-0.010730907783307542,0.001261094064387791,-0.012144711151523376
2021-11-19,5.309,7396.5,-0.012541109619313984,0.0023416836976046795,-0.015201322603958962
2021-11-22,5.095,7353.1,-0.04114382692684648,-0.005884922337344278,-0.034315034504314515
2021-11-23,5.095,7410.6,0.0,0.007789414677077389,-0.00894391594810926
2021-11-24,5.066,7399.4,-0.0057081150952045245,-0.001512491848091102,-0.003922716798848935
2021-11-25,5.124,7407.3,0.011383832455004184,0.0010670845967872822,0.010193809936300754
2021-11-26,4.844,7279.3,-0.05619455834364184,-0.01743129669921828,-0.036047562972329486
2021-11-29,4.747,7239.8,-0.020227986121664987,-0.005441122032689094,-0.013911096599635284
2021-11-30,4.902,7256.0,0.03213044553673994,0.0022351311061612478,0.029593135984210234
2021-12-01,4.795,7235.9,-0.02206957677051924,-0.0027739651652201047,-0.01882912798598006
2021-12-02,4.776,7225.2,-0.003970332245100572,-0.001479832371350298,-0.002222605128095554
2021-12-03,4.805,7241.2,0.00605366633195481,0.0022120232433859854,0.003543010618674395
2021-12-06,4.824,7245.1,0.003946417002628433,0.0005384397802377094,0.003366161561794569
2021-12-07,5.008,7313.9,0.03743317437291327,0.009451268924753009,0.026572387253978362
2021-12-08,4.979,7405.4,-0.005807566137751907,0.012432816591928741,-0.02010742908156456
2021-12-09,4.921,7384.5,-0.011717305776204334,-0.0028262549323425645,-0.008416543190219316
2021-12-10,4.853,7353.5,-0.013914691460762185,-0.004206818525997136,-0.009021513320964744
2021-12-13,4.795,7379.3,-0.012023362087677514,0.003502392807003929,-0.016022398758355167
2021-12-14,4.747,7378.4,-0.010060868766220699,-0.00012197022586413198,-0.009879372144024961
2021-12-15,4.718,7327.1,-0.006127858583697465,-0.006977009704003834,0.0019606055531864435
2021-12-16,4.689,7295.7,-0.006165640878034173,-0.0042946697297754355,-0.001171130482366228
2021-12-17,4.63,7304.0,-0.01266247200930648,0.001137009787075982,-0.013933149965492699
2021-12-20,4.63,7292.2,0.0,-0.0016168595347654247,0.001905781542980009
2021-12-21,4.669,7355.0,0.008388047890657058,0.008575070295497866,-0.0014620850781408706
2021-12-22,4.689,7364.8,0.0042744241186494225,0.0013315400274400702,0.0027793646259179562
2021-12-23,4.708,7387.6,0.004043849290581214,0.003091024938779441,0.0005193062214371661
2021-12-24,4.785,7420.3,0.01622283550688719,0.004416568609194371,0.011169339792802914
2021-12-29,4.863,7509.8,0.016169506516731325,0.011989346634157627,0.0023811654337363014
2021-12-30,4.824,7513.4,-0.00805207199676472,0.00047925875564658327,-0.008564064892879442
2021-12-31,4.853,7444.6,0.005993610998194843,-0.009199155659791458,0.016645216593467065
2022-01-04,4.989,7589.8,0.027638418455821157,0.019316303240398014,0.005398775516458915
2022-01-05,4.94,7565.8,-0.009870157679068958,-0.003167148784825713,-0.00617618997353113
2022-01-06,4.853,7358.3,-0.0177682607767522,-0.027809164014071186,0.0143491193008718
2022-01-07,4.873,7453.3,0.004112693438290016,0.012827959536545919,-0.010642948416309323
2022-01-10,4.95,7447.1,0.015677812719229856,-0.0008321924723926344,0.016678517494699962
2022-01-11,4.989,7390.1,0.007847912298301285,-0.007683428196195052,0.016751197135684903
2022-01-12,4.95,7438.9,-0.007847912298301285,0.006581721783538441,-0.015398810962209047
2022-01-13,4.834,7474.4,-0.023713294299307686,0.004760860044783044,-0.029163914086195078
2022-01-14,4.844,7393.9,0.0020665434095545887,-0.010828512552931713,0.014597535996685455
2022-01-17,4.96,7417.3,0.02366491504599022,0.0031597736130937193,0.02006107359552913
2022-01-18,4.863,7408.8,-0.019750209315187117,-0.0011466266828481508,-0.01838681938006085
2022-01-19,4.931,7332.5,0.013886275820340188,-0.010351961004452903,0.025867588478578965
2022-01-20,4.882,7342.4,-0.009986835271220906,0.0013492427889634229,-0.01150231407163569
2022-01-21,4.737,7175.8,-0.030150948029153524,-0.022951510970376177,-0.0036366436065432446
2022-01-24,4.669,7139.5,-0.014459107952814909,-0.0050715077998439995,-0.008568551166197206
2022-01-25,4.514,6961.6,-0.03376123759345573,-0.025233412903933328,-0.004614865986129989
2022-01-27,4.408,6838.3,-0.023762606544730724,-0.017870170252205497,-0.003109391050603351
2022-01-28,4.582,6988.1,0.03871451218069044,0.021669539683482952,0.01376052103528367
2022-01-31,4.63,6971.6,0.010421284066838954,-0.0023639487501672107,0.013188798087887619
2022-02-01,4.747,7006.0,0.02495597147103812,0.004922171109905449,0.019319286913006804
2022-02-02,4.863,7087.7,0.02414269185246809,0.011593962575322081,0.010810407794236785
2022-02-03,4.795,7078.0,-0.014081823086247391,-0.0013695054273448193,-0.012461352940559316
2022-02-04,5.028,7120.2,0.047448582392599414,0.005944432993739923,0.04063276654980172
2022-02-07,5.26,7110.8,0.04510873602161758,-0.0013210598506177007,0.046673326459736764
2022-02-08,5.318,7186.7,0.01096626607120954,0.010617340514460949,-0.0012395301040588527
2022-02-09,5.347,7268.3,0.0054383631457664006,0.01129033093114451,-0.007543696007911192
2022-02-10,5.221,7288.5,-0.023846701538179138,0.0027753370199317118,-0.027007113353656666
2022-02-11,5.231,7217.3,0.0019135099600586791,-0.00981684178696618,0.01327758762167259
2022-02-14,5.144,7243.9,-0.01677147745315577,0.0036788136530336857,-0.020974007320760955
2022-02-15,5.057,7206.9,-0.017057564837472228,-0.00512083495087623,-0.011110111488544747
2022-02-16,5.192,7284.9,0.026345557303942835,0.010764812269867363,0.01396965935419874
2022-02-17,5.221,7296.2,0.005569975026626484,0.001549951960033269,0.003822987582007664
2022-02-18,5.144,7221.7,-0.01485796749309709,-0.010263282424240572,-0.0029789414307595605
2022-02-21,5.144,7233.6,0.0,0.0016464553054209574,-0.0018582995412847103
2022-02-22,4.989,7161.3,-0.030595498056418036,-0.01004530882063115,-0.018967894353980164
2022-02-23,5.183,7205.7,0.03814855032866915,0.006180850748338074,0.031060037660205563
2022-02-24,4.921,6990.6,-0.05187227732372812,-0.030305990014097617,-0.01687492519999194
2022-02-25,4.902,6997.8,-0.00386847677792046,0.0010294244711097633,-0.005015060102541812
2022-02-28,4.911,7049.1,0.001834301951186612,0.007304135157609082,-0.006549866761590797
2022-03-01,4.999,7096.5,0.017760305374325824,0.006701755656644437,0.010070953250253763
2022-03-02,4.95,7116.7,-0.00985031585083429,0.0028424300791272117,-0.013088116373001488
2022-03-03,4.95,7151.4,0.0,0.00486400689827704,-0.005569594859521207
2022-03-04,4.766,7110.8,-0.03788019790404862,-0.0056933866681863066,-0.031272332920193796
2022-03-07,4.388,7038.6,-0.08263383626356657,-0.010205468308800647,-0.0708214960801553
2022-03-08,4.379,6980.3,-0.0020531545937225726,-0.008317390964229787,0.00758137665418249
2022-03-09,4.514,7053.0,0.03036329057608289,0.010361162432678483,0.018452983839947354
2022-03-10,4.776,7130.8,0.056419697694956916,0.01097037186952754,0.04380669635842293
2022-03-11,4.698,7063.6,-0.01646648985357979,-0.00946859353873819,-0.005504100263138452
2022-03-14,4.756,7149.4,0.012270092591814219,0.012073600544017182,-0.0016154314367158983
2022-03-15,4.785,7097.4,0.006079046076382211,-0.007299917303239312,0.014539969030686929
2022-03-16,4.892,7175.2,0.022115192920008298,0.010902116024047004,0.00958092150977499
2022-03-17,4.979,7250.8,0.01762784983511967,0.010481171784970655,0.005579117922432051
2022-03-18,4.96,7294.4,-0.0038233269232095246,0.005995122870412928,-0.010697611168626216
2022-03-21,4.911,7278.5,-0.009928153679728657,-0.002182133454461166,-0.007370355101079056
2022-03-22,4.863,7341.1,-0.00982205563545846,0.008563898135612646,-0.01965930204020916
2022-03-23,4.902,7377.9,0.007987753684271848,0.005000350115818009,0.0022608932983620086
2022-03-24,4.892,7387.1,-0.0020420672809948748,0.0012461904762108844,-0.003438680057100644
2022-03-25,4.95,7406.2,0.011786358755673021,0.0025822515075439867,0.008848662050571632
2022-03-28,4.979,7412.4,0.005841491079446648,0.0008367862499518708,0.004917106935681965
2022-03-29,4.989,7464.3,0.002006421218854637,0.006977382155657352,-0.006000853184269532
2022-03-30,5.095,7514.5,0.021024177795787802,0.006702831728638614,0.013333584472984711
2022-03-31,5.047,7499.6,-0.009465659316562736,-0.0019848016053529705,-0.007135473799148966
2022-04-01,5.076,7493.8,0.005729542494015805,-0.0007736737883750067,0.006662748703649022
2022-04-04,4.999,7513.7,-0.015285657420707865,0.0026520088839987466,-0.01830381599788112
2022-04-05,5.008,7527.9,0.0017987413663642648,0.0018880975718644777,-0.00033828123071574876
2022-04-06,4.94,7490.1,-0.013671302597966228,-0.005033969879297828,-0.00782404404752558
2022-04-07,4.844,7442.8,-0.019624505508985424,-0.006335026443499814,-0.01227653904566946
2022-04-08,4.882,7478.0,0.007814146279922385,0.004718254423572432,0.0024126700849763233
2022-04-11,4.873,7485.2,-0.0018452081093991435,0.0009623610665734361,-0.0029144369325936077
2022-04-12,4.921,7454.0,0.00980199802247217,-0.004176936564428857,0.01466070871680135
2022-04-13,4.931,7479.0,0.0020300453581478806,0.003348292152463017,-0.0017912434128520543
2022-04-14,5.279,7523.4,0.06819487859949014,0.00591907023287952,0.06140831751544993
2022-04-19,5.221,7565.2,-0.011047731413063921,0.0055406209897537195,-0.017397768990434832
2022-04-20,5.26,7569.2,0.007442072321203197,0.0005285971155952751,0.006873169933817658
2022-04-21,5.463,7592.8,0.037867062663962114,0.0031130482863872544,0.034317116693105394
2022-04-22,5.463,7473.3,0.0,-0.0158637611714898,0.018338916433854175
2022-04-26,5.367,7318.0,-0.017728996218888904,-0.020999602065639777,0.006533872548157561
2022-04-27,5.279,7261.2,-0.016532407353212486,-0.007791962162876587,-0.00750393366002026
2022-04-28,5.289,7356.9,0.0018925062423635897,0.01309354392666684,-0.013169474788223147
2022-04-29,5.425,7435.0,0.025388707342680394,0.010559931551311408,0.013249129722115139
2022-05-02,5.58,7347.0,0.0281708769666964,-0.011906513273977737,0.04194529298111794
2022-05-03,5.618,7316.2,0.006786952288832415,-0.004200999140369532,0.011673418039407352
2022-05-04,5.493,7304.7,-0.022501174321568618,-0.0015730909002176219,-0.02064587785203499
2022-05-05,5.473,7364.7,-0.0036476421987023944,0.008180339289864946,-0.013042471409070808
2022-05-06,5.328,7205.6,-0.026850978923693036,-0.02183981440002114,-0.0016189645150234168
2022-05-09,5.212,7120.7,-0.022012273975489327,-0.01185246628933534,-0.008300198630760073
2022-05-10,5.183,7051.2,-0.005579620055029322,-0.009808220092475395,0.0057745128851168885
2022-05-11,5.144,7064.7,-0.007553052272251115,0.0019127372843215085,-0.009718495625563137
2022-05-12,5.018,6941.0,-0.024799538991087777,-0.017664696032460014,-0.00438332840201083
2022-05-13,5.124,7075.1,0.020903936090257202,0.019135721347584678,-0.0011274140792720856
2022-05-16,5.212,7093.0,0.01702827522811101,0.0025268045149182683,0.014154534036450034
2022-05-17,5.27,7112.5,0.011066703290672164,0.002745417232498326,0.00794080255102966
2022-05-18,5.347,7182.7,0.014505293413323628,0.00982155748889113,0.0032173957493601447
2022-05-19,5.289,7064.5,-0.010906463882751627,-0.01659311471761349,0.008273727763931472
2022-05-20,5.386,7145.6,0.018173802305564424,0.011414540439975696,0.005048473291155105
2022-05-23,5.289,7148.9,-0.018173802305564424,0.0004617160528344044,-0.01866556051423525
2022-05-24,5.212,7128.8,-0.014665532821244165,-0.0028155814001635804,-0.011377081655561734
2022-05-25,5.183,7155.2,-0.005579620055029322,0.003696447782161272,-0.009802490066058375
2022-05-26,5.241,7105.9,0.01112828061245974,-0.006913940213410186,0.019143997040904887
2022-05-27,5.289,7182.7,0.009116872263813747,0.010749932056215883,-0.003241862055242432
2022-05-30,5.434,7286.6,0.027046318920313173,0.014361687966257364,0.010521593035088657
2022-05-31,5.338,7211.2,-0.017824460021823585,-0.010401671953349734,-0.005785808108383576
2022-06-01,5.357,7234.0,0.0035530659164908496,0.0031567605756581685,-4.730013616991661e-05
2022-06-02,5.241,7175.9,-0.021891797078794184,-0.008063944210530138,-0.012549604810788059
2022-06-03,5.318,7238.8,0.014584973000798973,0.008727257484533624,0.004559299225314985
2022-06-06,5.154,7206.3,-0.03132418059065478,-0.004499803371238897,-0.02609305813106019
2022-06-07,5.163,7095.7,0.0017446936673388702,-0.01546667665845014,0.019625591682013586
2022-06-08,5.26,7121.1,0.01861322085210637,0.0035732410986586416,0.01453246398968199
2022-06-09,5.047,7019.7,-0.04133701939149326,-0.014341725791060966,-0.024753699602652533
2022-06-10,4.999,6932.0,-0.00955611492669206,-0.012572110228457944,0.004986036053185667
2022-06-14,4.689,6686.0,-0.06401855232398401,-0.03613258385545315,-0.02230049664021773
2022-06-15,4.563,6601.0,-0.02723903816218387,-0.012794635291273337,-0.012440214927026478
2022-06-16,4.379,6591.1,-0.04115991412600417,-0.0015008985466256064,-0.0393878881608172
2022-06-17,4.224,6474.8,-0.036037841415300864,-0.017802535082338977,-0.015462639927174535
2022-06-20,4.291,6433.4,0.01573725960542749,-0.006414549194330377,0.02317695184355497
2022-06-21,4.408,6523.8,0.02690126584122554,0.013953858366283711,0.01084695233054727
2022-06-22,4.359,6508.5,-0.011178398594357875,-0.00234801332524448,-0.00842926534085965
2022-06-23,4.379,6528.4,0.004577714563005708,0.0030528753700256317,0.0010971752376471872
2022-06-24,4.311,6578.7,-0.01565049205426372,0.0076752671345605705,-0.024462744149314194
2022-06-27,4.495,6706.0,0.04179577215858621,0.01916549061507311,0.019730084530940488
2022-06-28,4.398,6763.6,-0.021815775791014236,0.008552644638101015,-0.03164004181256877
2022-06-29,4.398,6700.2,0.0,-0.009417915984473169,0.010903935401143787
2022-06-30,4.33,6568.1,-0.015582350118170885,-0.01991277932848412,0.007426919438496368
2022-07-01,4.311,6539.9,-0.004397646249401088,-0.004302722536852599,0.0006061526827026041
2022-07-04,4.369,6612.6,0.013364254204301318,0.011055045111087125,0.0006535862427230858
2022-07-05,4.349,6629.3,-0.004588216353797359,0.002522297986505606,-0.007456759475647569
2022-07-06,4.34,6594.5,-0.002071585503187867,-0.00526324964611824,0.004040136537770309
2022-07-07,4.311,6648.0,-0.006704452347316092,0.008080089269345336,-0.01598364784643847
2022-07-08,4.301,6678.0,-0.0023223419633982,0.004502483968314763,-0.007474937027055014
2022-07-11,4.253,6602.2,-0.011222937530102728,-0.011415614698961463,0.001985249931144418
2022-07-12,4.107,6606.3,-0.03493178129707486,0.00062081237561884,-0.035607049675158195
2022-07-13,4.282,6621.6,0.04172735519306947,0.0023132933909284503,0.03909988909972057
2022-07-14,4.272,6650.6,-0.0023380885095973802,0.00437004357254267,-0.007337919769290432
2022-07-15,4.272,6605.6,0.0,-0.006789302040509426,0.007871952123752355
2022-07-18,4.359,6687.1,0.02016057159836171,0.012262523228057987,0.006057134087310888
2022-07-19,4.349,6649.6,-0.002296739640754053,-0.005623594866422721,0.004230623763044808
2022-07-20,4.466,6759.2,0.026547219802464772,0.01634783737378065,0.007731563442706275
2022-07-21,4.456,6794.3,-0.0022416507929832186,0.005179485515792948,-0.008175135486871063
2022-07-22,4.369,6791.5,-0.019717352655684195,-0.0004121950918811734,-0.01920109522067776
2022-07-25,4.446,6789.9,0.017470665572705935,-0.00023561635875601894,0.017783247695402675
2022-07-26,4.359,6807.3,-0.01976214228574924,0.0025593518515432123,-0.02267342530838052
2022-07-27,4.379,6823.2,0.004577714563005708,0.002333004249566173,0.0019275129158453277
2022-07-28,4.446,6889.7,0.015184427722743532,0.009698972690555863,0.0040379258919218605
2022-07-29,4.417,6945.2,-0.0065440829276153245,0.008023230774528045,-0.01575769481151739
2022-08-01,4.495,6993.0,0.01750493530919428,0.006858875233882955,0.009634353099269579
2022-08-02,4.456,6998.1,-0.008714165298600696,0.0007290349187538681,-0.00951426331999308
2022-08-03,4.456,6975.9,0.0,-0.003177331998935884,0.0037057135668740037
2022-08-04,4.417,6974.9,-0.008790770010593585,-0.00014336095445521835,-0.008584600183141394
2022-08-05,4.475,7015.6,0.013045619112429296,0.005818250214753462,0.006375349205222594
2022-08-08,4.417,7020.6,-0.013045619112429296,0.0007124435689842556,-0.013826579787629655
2022-08-09,4.485,7029.8,0.015277762896370062,0.0013095714449153917,0.01380804313638854
2022-08-10,4.495,6992.7,0.0022271724128242187,-0.005291508157148073,0.00837148932496277
2022-08-11,4.543,7071.0,0.010621918853682688,0.011135164863507185,-0.0021811634961263465
2022-08-12,4.534,7032.5,-0.0019830346919291753,-0.005459651240229846,0.004355227404622506
2022-08-15,4.601,7064.3,0.014669119087994398,0.004511669874180058,0.009505928511430402
2022-08-16,4.621,7105.4,0.004337460714797903,0.005801127089736013,-0.0023130584683327873
2022-08-17,4.669,7127.7,0.010333784100670318,0.0031335433949237768,0.006760197980413282
2022-08-18,4.621,7112.8,-0.010333784100670318,-0.0020926239159226867,-0.007879230589497781
2022-08-19,4.553,7114.5,-0.014824775535484447,0.0002389771788173789,-0.015059614867651765
2022-08-22,4.466,7046.9,-0.019293202934678844,-0.009547151195056003,-0.0082402007608212
2022-08-23,4.408,6961.8,-0.013072081567352845,-0.012149742209135894,0.0009828876510379388
2022-08-24,4.398,6998.1,-0.002271179718043914,0.005200622041066083,-0.008229044405546823
2022-08-25,4.708,7048.1,0.068113297265461,0.007119393314987121,0.05994221963011265
2022-08-26,5.018,7104.1,0.06376825854620005,0.007914005211901554,0.05468063324169192
2022-08-29,4.999,6965.5,-0.003793555512797253,-0.019702690003230217,0.01897338583040562
2022-08-30,5.124,6998.3,0.024697491603054456,0.0046978702537430195,0.019319527594897256
2022-08-31,5.154,6986.8,0.005837728195685621,-0.0016446078457832414,0.007775516117987735
2022-09-01,5.037,6845.6,-0.02296244546665993,-0.020416544450393204,0.0006278936034171852
2022-09-02,5.115,6828.7,0.015366732640076375,-0.0024717914049823264,0.018258638121019632
2022-09-05,4.95,6852.2,-0.03278982282299081,0.0034354498772550812,-0.036711643954275855
2022-09-06,4.931,6826.5,-0.0038457693386098057,-0.003757671451312561,0.0005293386514571589
2022-09-07,4.902,6729.3,-0.00589852213606834,-0.014340970782717122,0.010683926785949933
2022-09-08,5.086,6848.7,0.036848381894007076,0.017587726881588495,0.01660257096091564
2022-09-09,5.076,6894.2,-0.0019681171477867743,0.0066216251663018255,-0.009565042497936447
2022-09-12,5.115,6964.5,0.007653849551448655,0.010145338738107412,-0.004007514644338952
2022-09-13,5.144,7009.7,0.00565358753172851,0.00646908697906845,-0.0017673921517258875
2022-09-14,5.066,6828.6,-0.015279435355834758,-0.026175229591254734,0.014953277763482174
2022-09-15,5.183,6842.9,0.022832487628085874,0.0020919438561968207,0.020460337873336575
2022-09-16,5.134,6739.1,-0.009498956758620558,-0.015285233539092502,0.008172655101671006
2022-09-19,5.086,6719.9,-0.009393415449020948,-0.002853111378913198,-0.006061675207652451
2022-09-20,5.115,6806.4,0.005685732403661881,0.012790072551826626,-0.009026208585558018
2022-09-21,5.076,6700.2,-0.007653849551448655,-0.01572596932611603,0.010526130431545724
2022-09-23,4.979,6574.7,-0.019294482192095508,-0.01890842705122253,0.002556313973581796
2022-09-26,4.902,6469.4,-0.015585782554124794,-0.016145581137099185,0.003078200032910556
2022-09-27,4.96,6496.2,0.01176245563091527,0.004134022053428055,0.00703486415778477
2022-09-28,4.989,6462.0,0.005829748142064162,-0.005278523160464843,0.011959087467672387
2022-09-29,5.076,6555.0,0.01728806097324087,0.01428924981335733,0.0008468891103718922
2022-09-30,4.863,6474.2,-0.04286801843049215,-0.012403069386806465,-0.028520848157560917
2022-10-03,4.824,6456.9,-0.00805207199676472,-0.002675721372751738,-0.004924942833220335
2022-10-04,5.008,6699.3,0.03743317437291327,0.03685371687070926,-0.005035055186369042
2022-10-05,5.134,6815.7,0.024848448651151323,0.017225731147044954,0.005020182871901684
2022-10-06,5.105,6817.5,-0.005664630832319828,0.0002640612637474504,-0.005928403483589136
2022-10-07,5.183,6762.8,0.015163587590940386,-0.00805583025693224,0.024496420792858145
2022-10-10,5.037,6667.8,-0.028573372444056,-0.014147035043155398,-0.012214619329704718
2022-10-11,5.076,6645.0,0.00771288308862772,-0.003425278272310095,0.011704591088533042
2022-10-12,5.008,6647.5,-0.0134869160543436,0.00037615196982798693,-0.013879980094014626
2022-10-13,5.444,6642.6,0.08347745099142223,-0.0007373910236978531,0.08436880672848557
2022-10-14,5.618,6758.8,0.03146164389283235,0.01734190639301758,0.01149937539939765
2022-10-17,5.648,6664.4,0.005325771508888799,-0.01406543243158076,0.02159039982630901
2022-10-18,5.715,6779.2,0.011792797055833137,0.017079173817380777,-0.007866421696278363
2022-10-19,5.812,6800.1,0.01683044846126247,0.003078217066127209,0.013320678674360837
2022-10-20,5.832,6730.7,0.0034352489983204837,-0.010258167821435293,0.015308375605467299
2022-10-21,5.657,6676.8,-0.030466278345338216,-0.008040319279697172,-0.02115133633040922
2022-10-24,5.648,6779.4,-0.0015922161700778759,0.01524977160596741,-0.01914130500928774
2022-10-25,5.754,6798.6,0.018593764938415136,0.0028281061713197886,0.01537248637415611
2022-10-26,5.677,6810.9,-0.01347234094076688,0.0018075613871140206,-0.015516468814394243
2022-10-27,5.648,6845.1,-0.005121423997648256,0.005008797817945165,-0.010858028412969772
2022-10-28,5.58,6785.7,-0.012112723797721214,-0.008715611117589006,-0.002018864222627587
2022-10-31,5.657,6863.5,0.01370493996779909,0.011400058989668338,0.0005963146292053516
2022-11-01,5.812,6976.9,0.027031029347017732,0.016387176337008924,0.008169997332560321
2022-11-02,5.793,6986.7,-0.003274453593549387,0.0014036497191298736,-0.00485268824398836
2022-11-03,5.764,6857.9,-0.0050186139772114835,-0.018607069341943117,0.016484580161494004
2022-11-04,5.783,6892.5,0.0032909010388055826,0.00503259149204105,-0.0024731482670568537
2022-11-07,5.851,6933.7,0.011690007630017929,0.005959717340390469,0.004856562008014077
2022-11-08,5.938,6958.9,0.01475978953546897,0.003627834622530912,0.01061606159590536
2022-11-09,5.822,6999.3,-0.01972853101813654,0.005788728176245428,-0.026364748634295936
2022-11-10,5.793,6964.0,-0.004993553208944457,-0.005056122149039055,0.0008792569488617012
2022-11-11,5.783,7158.0,-0.001727712938405901,0.027476590437892412,-0.03337986560683306
2022-11-14,5.638,7146.3,-0.025393186484160335,-0.0016358720956883843,-0.023465474841132285
2022-11-15,5.648,7141.6,0.0017721074990200147,-0.0006578993651302767,0.002571773324743399
2022-11-16,5.618,7122.2,-0.005325771508888799,-0.002720174422282895,-0.0021473678312161496
2022-11-17,5.715,7135.7,0.017118568564721937,0.001893687574510139,0.014975098160963754
2022-11-18,5.696,7151.8,-0.003330123137099461,0.0022537192391478555,-0.0058888732318977425
2022-11-21,5.686,7139.3,-0.0017571608808664152,-0.0017493409447411068,0.00030143177404348166
2022-11-22,5.686,7181.3,0.0,0.005865692837193848,-0.006724992753901314
2022-11-23,5.987,7247.4,0.05158343871440696,0.00916235869030757,0.04105589604223357
2022-11-24,5.996,7241.8,0.0015021282971363625,-0.0007729895755232974,0.0024345452992371
2022-11-25,5.87,7259.5,-0.021237946400346264,0.002441161659977098,-0.02401290256326387
